guide28,有材料啦，我们可以继续强化装备喽！,
guide29,将身上装备的<f color='ffffba00'>强化等级</f><f color='ff21b2ef'>传承</f>给新装备，无需额外消耗强化材料哦！,
guide30,获得了新的宠物蛋！<f color='ff21b2ef'>立即使用</f>将它解封，把它变成自己的作战伙伴吧！,
guide31,每个城镇的商人处都有不同商品出售，常来淘淘尖货吧！,
guide32,<f color='ffffba00'>杀怪</f>收集精魄可<f color='ff21b2ef'>激活</f>获取魔界威望。,
guide33,集够一定魔界威望即可<f color='ff21b2ef'>兑换</f>魔戒。,
guide34,点击<f color='ff21b2ef'>膜拜</f>按钮，膜拜魔杖，获得天使之翼！,
guide35,培养翅膀可提升您的战斗力！培养每升十星即可自动进阶，进阶可获得特别奖励呦！,
guide36,每积累一定声望便会自动提升爵位，每级爵位都可<f color='ff21b2ef'>领取</f>对应勋章！,
guide37,卖掉闲置物品，购买所需物品。<f color='ff21b2ef'>寄卖行</f>是君王世界最安全可靠的人与人交易平台，欢迎您时常来看看！,
guide38,仙盟就是我们荣辱与共的家！立即<f color='ff21b2ef'>加入</f>一个仙盟吧！,
guide39,仙盟的强大铸就我们的强大！每个成员的捐赠会使仙盟更加强大，而我们个人也可获得战斗力提升！,
guide40,<f color='ffffba00'>右下角</f>是人物技能按钮区域，点击<f color='ff21b2ef'>技能</f>按钮施放技能。,
guide41,点这里升级技能。,
guide42,"点这里<f color='ff21b2ef'>升级天赋</f>,升级天赋可使<f color='ffffba00'>技能得到强化</f>，杀怪、对战更强力哦！",
guide43,点这里<f color='ff21b2ef'>激活天赋</f>，只有激活天赋才<f color='ffffba00'>正式启用</f>该天赋哦。,
guide44,<f color='ffffba00'>再次</f>点击熔炼按钮可<f color='ff21b2ef'>关闭</f>熔炼界面。,
guide45,<f color='ffffba00'>好友关注自己</f>可获得友情点，将每天关注好友推广为朋友圈的日常活动，才是友爱互助的真朋友！,
guide46,好友关注获得友情点可在好友兑换中兑换物品。,
guide47,道友团队是三五好友一起做任务、打副本，小团体交流的私密小天地！现在来邀请好友加入吧！,
guide48,发送道友邀请后，赶快和好友私聊一下，让他第一时间接受邀请，加入我们的道友团队吧！,
guide49,仙盟捐献获得的个人贡献可用来升级仙盟科技，提升自己的战斗力！,
guide50,将不穿的符合条件的装备捐献给仙盟仓库可获得仓库贡献，花费仓库贡献可从仙盟仓库中获得装备。,
guide51,将多余物品用于仙盟祈福，集满今日仙盟祈福进度即可领取礼包哦。,
guide52,会长开启副本后，每个成员都可在时限内参与副本战斗。记得在掷点时间结束前对获得的物品进行<f color='ff21b2ef'>掷点</f>哦。,
guide53,在活动期间参加竞技场可获得专属称号等丰厚奖励，赢到最后才是天下无双的竞技王者！,
guide54,点<f color='ff21b2ef'>头像</f>可打开二级菜单。,
guide55,<f color='ffffba00'>再次</f>点<f color='ff21b2ef'>头像</f>可关闭二级菜单。,
guide56,干得好！点击这里拾取战利品吧。挂机时自动拾取物品，但手动战斗时物品需要<f color='ffffba00'>手动拾取</f>哦。,
guide57,恭喜你有第一匹坐骑啦，坐骑可<f color='ffffba00'>提升您的属性、加快移动速度</f>！,
guide59,这些兽人如此反常，还是进入兽人巢穴一探究竟。,
guide60,它还很年轻，立即<f color='ff21b2ef'>培养</f>宠物可使它迅速为我们作战效力！宠物不但<f color='ffffba00'>协助</f>主人战斗，还可以为主人提供<f color='ffffba00'>属性加成</f>！,
guide61,让我们继续冒险吧。,
guide62,称号可<f color='ffffba00'>增加角色属性</f>，<f color='ff21b2ef'>立即使用</f>可将称号显示在自己头上哦，快来试试吧！,
guide63,组队杀怪是提高做任务效率的有效手段。让我们来组队试试吧！,
guide64,再次点击<f color='ff21b2ef'>队伍按钮</f>可打开<f color='ff21b2ef'>组队界面</f>。,
guide65,找<f color='ffffba00'>附近</f>的小伙伴一起来做任务吧！,
guide66,让我们来一个一个<f color='ff21b2ef'>邀请</f>吧，还可与他私聊大家熟络一下，一起玩朋友多哦！,
guide67,<f color='ff21b2ef'>进阶</f>可<f color='ffffba00'>提升角色属性</f>，进阶后人物等级下降，获得进阶等级。,
guide68,通关一次副本后才可<f color='ff21b2ef'>自动战斗</f>，让我们展现一下<f color='ff21b2ef'>手动操作</f>吧。,
guide69,达到一定<f color='ffffba00'>成就点数</f>即可<f color='ff21b2ef'>领取项链</f>奖励哦。,
guide70,一件装备只能镶嵌一颗<f color='ffffba00'>同种颜色</f>宝石，获得高级宝石后<f color='ff21b2ef'>取下</f>已镶嵌的同色宝石即可镶嵌更高级宝石,
guide71,附魔图纸品质越高可获得的附魔<f color='ffffba00'>属性条数</f>越多，<f color='ffffba00'>属性值</f>也越高,
guide72,可<f color='ffffba00'>反复</f>附魔，小诀窍就是只覆盖属性条数增多或属性值提升的那次附魔,
